SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND,state,latitude,longitude,elevation_m,slope_degree,aspect_degree,soil_moisture_pct,ndvi,soil_type,historical_landslides,distance_to_road_km,distance_to_river_km,land_cover,landslide_risk_label
Assam & Meghalaya,2012.7842318988064,10.32200739827622,11.453354415829034,109.84224999026809,90.3796363637074,234.76897324357645,306.150116766794,393.5507926955989,304.7485154996703,215.38312368287825,29.344582653087677,13.71925054350286,3.869494679766813,1671.6239650858254,20.203750618011423,441.5467448447994,1222.7310323772683,44.82538717848718,Manipur,24.91843,92.96997,2326.3,20.13,40.39,32.49,0.567,Clay,1,0.406,1.752,Forest,1
Assam & Meghalaya,2008.4671265755028,2.0628498857243267,76.30401546632002,24.41116405229383,243.5974352148151,221.5483015666593,482.03655111941504,689.2981207163828,308.1203930048572,496.5744758987784,166.71169970027134,48.00144554614599,3.17238019411179,2755.705205219729,75.7505964753497,489.5278803682353,2009.4281956516984,214.32703548792705,Meghalaya,25.07494,92.34027,767.8,9.09,85.35,21.76,0.866,Mountain Soil,1,2.257,3.047,Forest,0
Arunachal Pradesh,1946.8872234753917,1.620216952465253,72.38286726502818,141.9250681370439,243.31398766325,623.8171559924573,449.0010015807715,1210.339457990329,471.1114067648459,554.7393143590409,218.53242293510863,25.527193088995283,3.893743138613172,3993.558836907847,74.81840588837868,1009.3278025358456,2665.350443650127,244.99350180799465,Mizoram,23.29317,93.43424,489.1,31.58,118.95,42.72,0.575,Sandy Loam,2,3.611,0.723,Agriculture,1
Assam & Meghalaya,1945.855725713037,0.1772456475208161,18.42097029398376,101.92813920678547,177.33760883052923,319.98486871835706,590.91982650408,538.1317758889348,307.2562042400045,260.9032657619216,344.6996017874996,8.39084512540386,1.283784706846825,2690.587332496738,21.345564116100203,608.4975706632775,1722.4310422655894,361.7930371895079,Nagaland,24.70605,95.41687,763.0,13.35,304.94,44.48,0.588,Silty,0,1.691,1.016,Grassland,1
Assam & Meghalaya,1983.395615738524,22.44658009755517,4.130395151531287,28.746649825790943,204.61822908633093,416.83609647188126,475.9797687012432,979.7445910885112,358.62400625251354,466.2076148673903,157.96778065475567,4.381129775430883,23.33197666061616,3194.104041393818,30.86445200263447,652.1606732765053,2267.252560385988,189.62877321634744,Sikkim,27.13087,87.78447,2024.2,22.31,237.53,44.25,0.675,Sandy Loam,0,1.26,0.806,Forest,0
Assam & Meghalaya,1911.0173422879564,73.18482054089074,19.139370434872387,92.61835214676248,239.97909983163552,435.4685694986893,518.6261716536283,614.0853780399914,409.727343085666,393.7504514925829,259.13304441497814,26.601404556598517,3.2419073037013466,3085.1251621672677,94.61214254212244,752.8094775847807,1938.880217473558,282.5380101017916,Tripura,24.53708,91.03345,293.3,10.78,322.6,42.27,0.584,Clay,0,0.41,0.4,Forest,0
Arunachal Pradesh,2011.5680182332435,39.26395438878595,52.095291695902496,174.42475352539938,241.5817104279744,223.47577669650445,294.746726238021,528.8348733102488,272.5108419645457,283.8709835846729,55.956405530144536,15.567194354341703,14.989758810148832,2158.8192869072936,92.25760238528048,640.0655649369056,1348.3841327122514,88.43273081645421,Arunachal Pradesh,26.24789,95.04091,3657.6,41.43,239.86,46.17,0.859,Loamy,0,0.843,0.358,Built-up,1
Assam & Meghalaya,1965.7972892462892,4.868229160191693,74.39247786490823,55.877143979653184,156.73783941237403,328.57492910170066,482.2856069094549,417.4185219913108,426.9173193448679,302.37900313826736,89.8647317452969,60.81498092116942,12.20903923617358,2378.807012582204,80.54933096424824,545.0143904165527,1637.1068713512927,161.20178380449752,Assam,27.13604,92.70646,414.6,10.68,213.73,84.98,0.804,Laterite,1,2.421,2.595,Forest,1
Assam & Meghalaya,1955.6044004253229,8.17960453458037,8.079493278176974,140.71325328456822,208.7053997082659,333.8986566863172,543.4971344181215,567.3715496703861,425.6160681223043,280.8438736061097,151.14110577594423,89.24249399727205,9.062092544944658,2770.493882425268,22.010076843274213,674.8320848025566,1807.7779380398115,247.494578857242,Manipur,25.08189,94.33154,935.9,15.26,61.14,24.12,0.615,Laterite,0,0.748,0.969,Forest,1
Arunachal Pradesh,1970.8824583801247,56.63650177502268,67.7880643892188,47.89193481774481,115.59022415503098,221.59561345788225,451.8871616615688,380.9185844908808,282.751444776615,241.25022991915424,233.28943519832512,65.25296658070785,7.488528681449573,2231.7233351389614,121.84256327109595,400.6274304182687,1344.4591392183015,314.1794962853687,Meghalaya,25.38681,91.81734,562.1,15.89,326.66,17.67,0.639,Sandy Loam,0,0.259,0.537,Forest,0
Assam & Meghalaya,1946.7632655457344,0.1259142246033989,19.703464045595368,100.4162510382188,174.88974235965892,326.38705194283466,588.2676702687546,551.3141797619713,300.60000305861826,267.07694695577845,343.160015878756,8.323718339179791,1.4833978105833043,2653.9585395216127,19.5062721383201,612.1981874058034,1681.0165036590008,351.8521604674597,Mizoram,22.48418,93.62874,714.6,26.27,208.21,57.95,0.664,Silty,1,2.023,1.666,Grassland,1
Arunachal Pradesh,2005.2230610289375,36.7075565342143,39.171374781499885,180.031529322141,211.20808984968795,298.4806560311982,391.8788439347309,651.133205467703,239.97247224652284,276.63304348039884,190.3142047787868,5.24255178818596,15.599397717641954,2538.622999604395,75.26721679948646,681.3253765194776,1582.291323096383,205.17331662268813,Nagaland,27.19015,93.38601,2471.0,21.45,12.96,69.11,0.377,Clay,1,1.24,0.856,Forest,0
Assam & Meghalaya,1954.8537658332843,21.501521246256797,44.200385447365086,40.80647713367344,268.8902341705385,491.55807080066376,600.9939763423755,580.5944046865912,413.0502091958805,215.3850168039421,156.7343802696902,2.604078480062081,24.5649525006828,2840.45351996574,66.436622891546,797.0619844598604,1816.8241589283468,179.90532687477952,Sikkim,27.23905,87.36268,4693.9,7.85,180.35,17.45,0.735,Mountain Soil,1,0.589,1.155,Forest,0
Arunachal Pradesh,1916.9689469632892,21.49024098991642,164.60589241242076,,268.33015740652866,124.47363742657365,833.7546030658559,921.6308610740278,632.6874218322164,407.95407095850464,198.29406484093812,64.3002154997341,0.7881124706236902,,183.6000308340417,,2694.2069313901497,264.12152355923155,Tripura,25.05854,92.00393,832.6,27.2,132.35,30.28,0.95,Clay,1,0.827,1.344,Agriculture,0
Arunachal Pradesh,2003.191157047423,37.60222703695068,37.98424540686167,174.96244160990014,213.0518991829247,297.8614631587306,407.9118384291485,655.6108450616302,236.67025968965865,282.5331321775241,183.00416907881265,6.066309762725498,15.064162488407124,2573.9882048469167,79.4912525060918,691.6483048600292,1595.36350782392,205.88946623290747,Arunachal Pradesh,25.83205,93.03374,3986.3,19.28,349.63,38.01,0.634,Loamy,1,2.774,0.565,Forest,0
Assam & Meghalaya,1933.168149596139,18.856510542993643,65.6359442988422,23.718334764497047,303.8645130732555,445.3631484062623,753.2876263876799,538.7319844502274,365.99173239754094,242.06559971292907,237.87738119290168,59.37935519944385,5.723776108989447,3044.93768171915,85.44203908666312,766.7439856352937,1933.586661313626,294.2554387896884,Assam,25.61419,91.70418,684.1,6.83,80.96,28.27,0.835,Laterite,0,1.025,1.133,Forest,1
Arunachal Pradesh,1918.339210963613,35.01186062791988,68.73322331443079,27.0322154470937,254.60294574988012,428.00061447232514,977.3024916470472,998.1838647209604,290.04256168375167,625.6131314642689,947.3777135302628,41.12689358028868,8.412362922551715,4711.982843666086,104.86899319518992,700.6031214920081,2897.752816204561,1005.1281579067166,Manipur,24.0463,94.89816,1704.3,15.28,332.49,41.72,0.309,Silty,1,2.265,0.758,Forest,1
Assam & Meghalaya,1965.2493659396475,7.241564401572168,73.79181490224731,53.92726907195787,156.42449348739393,329.4613854050428,496.37285118041126,398.28769751323097,419.4172825674419,307.6574035816509,86.5152581693006,60.397390144217695,12.48701658447347,2394.587926245173,78.13270831875754,531.5993262495036,1629.6031686317574,159.77370527700242,Meghalaya,24.82097,90.42247,1636.9,39.23,221.25,72.01,0.313,Clay,4,3.522,2.163,Grassland,1
Arunachal Pradesh,1921.50421570072,79.92601423049413,55.11075182414732,183.4552498179201,353.9883197561226,590.8452117501936,1241.1175057551643,1446.2970828272726,888.1439183575477,601.3467136794767,248.9149093470325,4.707539193479968,15.63514400041588,5670.566109161321,134.79560542495577,1151.6546816757498,4176.338187155888,270.6260971630145,Mizoram,24.16794,92.30891,374.2,17.34,26.09,9.67,0.782,Sandy Loam,1,2.051,0.384,Barren,1
Assam & Meghalaya,1948.6278871612512,19.740870185857727,50.46792780693676,96.00495162615208,115.11706282608296,289.42255168724915,572.9823195438076,393.1295112711854,496.0609323633704,197.2190182431096,133.67133746206682,51.0020159273268,4.049708906789788,2428.791841368988,73.43188096031578,505.08597432527085,1648.7911900124195,191.63864765215868,Nagaland,24.85811,95.02554,1037.8,19.43,102.93,33.36,0.497,Loamy,1,1.526,1.244,Forest,0
Assam & Meghalaya,2005.5111188694104,0.37878545300292,41.75820936372602,20.556904007555996,169.0111583571039,327.0806600250545,393.422048284957,347.12113362771703,199.3472126677652,250.3401266193215,103.47037531011097,25.352177020157495,10.863039834352335,1880.097454913112,37.36759125835032,511.3826532151549,1231.8466770933585,134.9763250457977,Sikkim,26.90277,87.49364,4781.7,16.14,35.44,46.37,0.566,Silty,0,2.262,1.192,Grassland,0
Assam & Meghalaya,1919.2359897375209,12.862239482747636,13.800065743064884,23.921347482404443,164.74543175645127,254.8112857657652,491.3710689039201,470.3600419062245,250.9971356544065,450.482168854159,185.7010961047233,44.42059634705816,3.254635127609726,2370.001742888081,24.38106793383938,458.3805056605378,1639.179875107799,230.6143189457108,Tripura,24.69916,91.5988,865.3,33.08,134.0,53.84,0.434,Mountain Soil,0,0.68,0.559,Forest,0
Arunachal Pradesh,2006.127299998912,13.91278314291534,99.80253606111306,49.97405904705362,292.22207631802087,248.66649671949853,537.712889238681,760.0413982082246,367.5297081928184,524.4550799373943,101.11077679631308,25.210048925281715,6.053625315321817,3001.641219800988,106.94523168612162,593.8681547712551,2147.5343007094234,138.13347643689414,Arunachal Pradesh,27.31291,93.70782,1613.7,28.91,61.94,26.36,0.677,Clay,0,1.474,0.974,Forest,1
Assam & Meghalaya,1955.4208920868384,8.367533636550469,10.614782658937214,148.71470347698835,207.3969753988453,325.7313724981619,545.3780507508874,565.963999782292,414.491396168001,289.1055967740362,154.08917876578505,88.7936395915619,7.372801991932441,2787.3225831345853,18.269387488200536,686.7735744273101,1795.6719244365836,248.2376577743256,Assam,25.83893,91.70726,242.6,38.1,173.84,60.86,0.397,Silty,0,0.703,0.171,Forest,0
Assam & Meghalaya,1983.7017909738715,21.926289464802664,7.727067759420606,27.200029144562585,205.12376418356592,413.9785349286285,463.11200144896907,991.1340306633244,370.29392660965686,454.9888118006753,162.37061048198322,5.391375465450427,22.629073527547185,3152.1260445592416,32.37655355039104,656.3082614984638,2324.507850555156,189.99165169518832,Manipur,24.13231,93.36557,943.0,12.99,229.84,62.29,0.657,Sandy Loam,3,0.78,1.501,Built-up,1
Assam & Meghalaya,1967.298273902988,21.79037437309556,17.90989651754397,81.69865898927672,164.89480779945578,432.1500153871895,596.4859307949877,503.5258746511464,347.3171458570767,233.50872792166336,112.40164671752366,23.542609949044333,0.9167440970333685,2553.264920421286,42.60547544495652,682.4054687588425,1650.5560867640927,135.55726416887083,Meghalaya,25.8152,92.34012,865.3,23.97,333.11,56.45,0.663,Sandy Loam,3,0.197,0.505,Forest,0
Assam & Meghalaya,2013.051609889734,0.5629676123076318,9.454086474816036,41.46873332847116,111.79533078541338,349.77802243872605,265.18406527704155,363.4359333591718,303.20267289174006,226.64679383919136,129.17556769826524,0.7565306052917701,2.167788254900438,1794.070189095972,10.424521015502055,493.7769931565456,1167.1845117844484,127.77040160753988,Mizoram,23.15184,93.83957,527.7,16.53,37.61,32.36,0.546,Alluvial,1,0.259,0.675,Agriculture,0
Assam & Meghalaya,1962.38051649282,24.39622768660022,25.651301581824782,20.03500843529636,132.39234850230585,374.3978012588526,613.0325062265741,344.0798935568283,518.7172140811729,141.63541779992022,121.95638499082254,11.382877490213586,6.083119555601895,2257.485903282597,54.63916458407362,519.6318371495495,1620.0361117809157,137.2559223898485,Nagaland,26.13491,94.71436,1827.3,9.64,155.87,80.3,0.421,Laterite,0,2.268,1.251,Agriculture,1
Arunachal Pradesh,1928.1769170611728,144.5208968525299,58.078340223298376,122.86136683439362,496.84633493175824,621.3530822457167,857.6292270573166,617.6549564351029,681.1608703958627,377.82406491840015,190.28096867366875,63.50023929229607,109.8592809403396,4352.639216603285,198.44068353843804,1236.7080601259013,2526.4404749254527,361.6461690279771,Sikkim,27.42309,89.62663,1459.8,11.58,200.64,52.64,0.715,Alluvial,0,1.828,1.102,Grassland,0
Arunachal Pradesh,1973.7646631632524,129.84200227029123,98.07795201407488,126.2151605921359,277.81453761493583,255.12733004841652,465.3743417121429,649.4565781229471,451.417220082794,457.1066438884839,119.3655026825854,13.646369259830903,30.569681536175946,3053.790017413889,222.8347958173968,648.844423333979,2049.6617861775853,159.1939762454234,Tripura,23.11901,90.91451,469.2,29.29,261.77,38.4,0.36,Alluvial,1,2.274,1.078,Forest,1
Arunachal Pradesh,1999.453653478092,8.775659375978519,4.698694158418887,39.74020294660677,160.86105201310406,342.34766291422625,457.0209907344196,384.31447620148265,445.20627566505925,250.832547954352,208.99619661071037,27.83673051039545,4.25690353054664,2291.026233387241,14.063132018176566,548.5856187894134,1485.9563654556996,239.8680812783056,Arunachal Pradesh,27.42916,92.92438,3322.5,15.99,346.98,79.1,0.751,Mountain Soil,0,2.029,5.235,Forest,0
Assam & Meghalaya,1949.2607636378837,21.62106686196367,47.99122075188888,91.70130300957896,111.17502095588316,273.1996451663323,554.2691603528992,402.0255523300922,489.4340149167627,202.0651486961232,131.09507733453285,49.70470642400604,3.127417087608218,2449.256791580645,70.0427845659547,490.0714313551448,1655.6244862138426,180.01645190133925,Assam,27.49198,94.09671,219.2,31.0,69.1,84.87,0.481,Silty,2,1.338,0.81,Agriculture,1
Arunachal Pradesh,1962.3919565389813,54.10809763555869,91.41383891719416,82.08756466231966,224.8293288004693,275.7385948101896,1441.127994471545,1496.0937834222798,504.959436733372,465.16318364331954,245.0101313413356,13.680357250541196,71.51847870083662,4931.343944597392,144.72872990515515,578.3129939145924,3899.140877552772,337.21708678499414,Manipur,25.43208,94.41317,1594.5,11.17,126.62,55.95,0.588,Alluvial,0,2.823,1.357,Forest,1
Assam & Meghalaya,1943.5095054566016,37.02315972666618,38.77806263989638,70.3430344850635,137.41873639298484,399.7973481519068,502.4686205321448,506.3763973126367,486.9487011502346,274.7423867259305,195.54750669064995,0.5999614461696801,3.707972801037928,2619.242693695021,76.88173173680762,605.6225836616496,1791.5365367408945,202.2258494729312,Meghalaya,26.69833,89.9608,521.2,26.57,219.88,70.05,0.416,Silty,2,2.683,2.209,Forest,0
Arunachal Pradesh,1930.594485788309,59.90428290598689,190.75198253671297,226.7055534438943,498.57528436005794,277.44428116766784,1151.4928747483457,1397.9215587772014,348.8039464360472,475.5794438229487,160.17903744385603,36.76119102191368,46.49017316657846,4877.17409682051,252.261936595432,1014.2265464085996,3367.6755678792315,241.30872075248703,Mizoram,22.21241,91.47349,1310.1,28.57,354.02,51.73,0.744,Alluvial,0,1.58,1.257,Forest,1
Assam & Meghalaya,1919.72111890212,36.29687169520947,18.6972078860405,133.69528433171212,318.67810458369485,421.1780463211216,602.3455093194518,543.064803314148,428.5756350390054,341.4382992198038,145.26368319224284,9.5757182366415,9.642861462683674,3004.0299576199336,57.8108498569706,874.6513685596353,1929.6049595754307,160.91888714712158,Nagaland,24.76289,94.47787,1616.4,17.84,233.04,71.15,0.489,Loamy,1,3.367,1.18,Grassland,1
Arunachal Pradesh,2001.6627057080048,75.63927910857237,36.61660229588023,123.78142920027535,248.5050042711528,199.07501321691893,395.0258035252664,599.2904235269274,282.54703827506285,257.9368766647612,89.48746217879918,45.32497323558287,17.349414813841292,2414.8509001882608,112.80776867123556,568.3075714774878,1565.8270055773464,151.87166011395257,Sikkim,26.9761,87.04247,3263.8,15.53,88.1,61.19,0.623,Sandy Loam,4,1.532,0.495,Agriculture,0
Assam & Meghalaya,1959.6150139752176,18.750299791515697,45.83806530479749,12.397915374798703,187.28910236544613,537.727296165132,397.33592705688255,352.74877416149513,550.7374982519136,268.74555921332745,213.9056348731465,6.0770156902456645,19.89023096932487,2656.946772703169,62.72656740205185,740.2435524075519,1577.2079205376904,244.2269147864892,Tripura,24.56133,90.28183,628.3,12.25,5.02,45.05,0.685,Silty,1,1.065,0.297,Forest,0
Arunachal Pradesh,1921.6627434925097,8.639707570564918,158.98915543079585,37.292390401972376,245.12843963183064,442.8254883145671,402.5081412946411,1277.6198860566028,250.91240125625933,620.20187538622,49.95221522043654,7.668236779831945,2.0987553967826007,3500.932484292714,168.4828382657747,728.1871312512503,2551.08715871441,60.17887098387263,Arunachal Pradesh,27.80343,94.12563,1786.1,20.94,329.29,5.94,0.681,Silty,1,1.816,0.683,Forest,0
Arunachal Pradesh,2005.725869999514,5.40767981780307,103.46814698000549,62.89519177402021,200.97018685390407,323.5233437747161,511.9124205123988,390.4645944807867,231.59487299531267,263.4326126653618,78.48088172243914,69.7111070737592,21.694813673304107,2271.265889043626,113.51669559467165,593.8473457561316,1417.5966506860857,168.61972996692782,Assam,25.60001,94.19404,346.5,16.53,17.62,76.36,0.468,Sandy Loam,1,0.562,2.467,Agriculture,0
Assam & Meghalaya,1934.0683602756355,14.495404180685508,37.09901579845394,57.46979204894829,159.3663827196897,483.8570248222751,636.0715070463164,452.95660873134256,479.3075354476004,357.3624284490988,113.6272559992608,91.07740479777677,20.71359514517262,2894.216944807293,52.92163176723514,710.0041591648231,1882.7626723063092,219.11061349863877,Manipur,23.75652,93.64366,2159.7,33.35,96.0,23.28,0.651,Loamy,2,1.203,1.11,Forest,0
Arunachal Pradesh,1934.395890938388,84.80474356527121,87.31482372492015,124.5560743887774,598.4248106279534,460.9113985691644,1028.341392266679,939.276861902094,633.980056268378,385.1369608366499,140.27491507395857,77.58324660504005,22.484201015773216,4545.426742342404,171.5460300731055,1169.2638985794413,2977.3380690550707,243.76246663069676,Meghalaya,24.5948,92.34251,1595.6,24.46,253.74,80.51,0.591,Clay,3,0.285,1.102,Forest,0
Arunachal Pradesh,2014.643304124302,32.02202967610345,47.83144003791767,102.01715385776362,289.7102255248944,237.0234864766857,631.3155100136901,341.74051063182753,605.0451550669216,369.4165832054039,64.32624837863668,34.87244909007034,30.36870814509605,2774.1684824117046,81.79760015458305,629.1692160974435,1944.7842297054044,130.353112540225,Mizoram,22.56867,92.48414,925.0,10.26,53.55,58.59,0.591,Sandy Loam,0,0.916,1.282,Barren,1
Arunachal Pradesh,1983.8478220156087,98.95209750755583,42.82143351615969,169.95718464612412,394.25721061509023,447.32898561105776,418.08310889973455,672.3508356074759,313.91304345286073,457.48352341833447,186.524555108373,5.100639485606953,89.8555834214733,3316.1037630124747,140.01202297094272,1001.0031874148596,1871.715939338024,279.9392571324114,Nagaland,27.08997,95.45528,1581.0,25.04,183.14,73.43,0.733,Clay,0,0.354,1.699,Built-up,0
Arunachal Pradesh,1997.4164866385663,27.065831885761828,69.232192979878,153.91396157684488,89.63519771398538,205.76610787968164,548.3529177693583,403.24667293439296,242.33549972252533,407.801620003424,58.83241053969427,45.63856456821996,26.36341506480508,2298.553791885916,96.05373198551892,457.4131295400876,1573.5837864475243,132.17403705792577,Sikkim,27.61312,88.48997,1434.8,4.33,6.63,57.66,0.444,Loamy,0,1.532,1.39,Forest,0
Arunachal Pradesh,2005.6449185416884,38.15210239004938,41.6233571724608,177.01934150562877,204.5075645647728,307.38032910379206,397.94741178781527,663.1019764194253,232.2790268349298,276.97085097296514,179.7539920701329,4.409324104154069,15.516390025922483,2532.623113643621,77.88937584465681,690.0889448092265,1553.5765355579724,204.5942334369577,Tripura,23.45539,92.56075,100.6,17.82,296.22,84.85,0.61,Alluvial,2,0.15,0.676,Forest,1
Assam & Meghalaya,1924.4850658121588,25.371339668831304,25.16438509459497,51.22215148719138,282.95111752489544,601.3673253908003,332.3314170048922,421.187669366487,403.9608230371613,328.1655052451589,95.37712261034194,13.313819677756277,2.028709462419064,2559.696078833392,46.88011998397607,931.608374927307,1473.771685248322,108.32816951319722,Arunachal Pradesh,27.78453,92.55649,1983.6,12.2,229.82,89.42,0.376,Clay,0,0.788,1.267,Barren,0
Assam & Meghalaya,2002.265109193525,8.813350607046736,42.13464763261413,95.72127217901448,205.43704037902395,237.03774420988225,551.2134618232384,498.11348877988553,297.6059841810193,241.60854102038775,232.7499671717571,16.348108739686275,20.67254103286292,2455.958129593497,46.099642377631255,556.5000155842447,1582.288915217959,269.9903698808825,Assam,26.43213,92.82694,271.4,2.87,261.02,60.75,0.498,Laterite,0,0.628,1.649,Grassland,0
Assam & Meghalaya,2009.662539455319,11.154144348022,11.248786933284304,106.10612380070104,88.47767234092662,235.0080508133936,322.2602428153292,394.7647919238741,315.0407794032135,224.73352372929884,33.52022965018962,11.428347752629874,3.867200473108611,1714.5809354055812,21.014065931366066,443.256226044787,1226.84006771715,46.55332412132388,Manipur,24.79368,93.54414,1183.2,16.78,251.22,43.02,0.376,Mountain Soil,1,0.965,0.402,Barren,0
Assam & Meghalaya,1951.100004353408,3.828994914194528,3.903951009853367,48.8623000726454,243.06487777005444,248.71879169145703,591.7097091947255,557.9203901320561,378.1151834087291,204.35648476525907,269.1398325589743,45.81135187678078,5.566814842033084,2617.9193092378964,11.198855881725857,540.4676659538692,1739.5973643923724,314.2065342996654,Meghalaya,26.06284,90.04574,1872.9,16.05,215.36,39.05,0.82,Loamy,1,0.649,0.32,Built-up,1
Arunachal Pradesh,1962.6364668640465,55.6710575803756,89.9818848934584,80.99433475308632,215.73807365831675,287.71005351838386,1429.0888036359695,1507.8665155664437,490.3576740832476,454.2972909684818,241.66147824208628,13.340811655937843,71.91568998571927,4924.562546091434,145.6173770548548,583.8717367228325,3912.815408853196,336.9820312765227,Mizoram,24.32291,91.36934,947.4,13.09,39.78,31.82,0.623,Clay,2,3.273,1.768,Forest,0
Assam & Meghalaya,1913.5501254472351,7.017918005666452,76.92567407299485,74.29342852276739,220.2296843748509,319.74734906693175,400.0040315206669,400.4512226222784,489.8887796944392,285.96775250292217,67.38513429151013,11.367276621549872,7.910826719609028,2299.1420064253243,88.39762982104051,606.2647807507354,1567.154179954899,86.44102063886207,Nagaland,26.59131,93.75097,2190.4,55.42,82.39,25.81,0.479,Laterite,2,2.429,1.207,Barren,1
Arunachal Pradesh,2008.118566468868,18.486277280172228,92.7361824402126,69.95351679509926,129.27681663168994,192.354197182934,262.1248707081147,333.24244487690225,357.85625747516264,143.536385692387,83.77865781403771,33.26418261212376,15.335722497664158,1730.7423995924332,109.82851083668616,404.58171464398026,1096.2500841708177,138.5394151443919,Sikkim,27.30591,87.99211,4903.5,27.98,178.06,44.65,0.381,Mountain Soil,1,2.391,1.023,Forest,0
Assam & Meghalaya,1943.0419123268505,7.850470777758294,26.78223585908513,132.96601001222217,237.34462147695572,473.4069000656291,606.3740034900119,342.6005722297176,336.0788665206668,469.7278361062105,44.071267686312304,27.816135833735743,0.4249296956940307,2625.5497907216013,33.31508711882452,831.0184422856764,1758.693176126338,69.0207066380225,Tripura,25.07808,91.68383,419.8,25.6,1.59,11.24,0.324,Silty,0,1.608,0.866,Agriculture,0
Arunachal Pradesh,1947.506849577468,33.935860420871094,117.49365447219871,138.5298680318863,443.2391692087321,1171.5528590736935,881.7088815012942,2358.677808734292,605.2836732677931,346.57424043579374,148.6971895891716,54.22950203850368,21.51084589638351,6325.597784471468,156.18018750035202,1754.453703749918,4197.591091702942,224.90184949374336,Arunachal Pradesh,27.61192,93.35604,2413.0,17.83,135.93,56.96,0.499,Mountain Soil,2,0.584,1.448,Forest,1
Assam & Meghalaya,1934.385027045502,19.68893574580097,66.8513525315198,28.77296388829824,302.0198050082387,446.9233903497817,753.227871255969,556.3928643499153,358.0544651541434,248.8997020885576,236.2480750942246,61.63689631051095,5.390323321150088,3072.258888826532,87.56621932086742,773.2579970468323,1910.8689073121443,298.06614894428344,Assam,27.4051,92.9956,725.7,7.23,132.72,59.32,0.821,Sandy Loam,1,1.108,1.769,Forest,0
Arunachal Pradesh,1993.4440120581687,19.20238321161415,79.10286822469861,88.92764321144408,197.74208205047955,361.0976545073688,685.9890185991887,704.1724264668424,326.6860098313943,422.2004073070095,78.05680340124219,51.813635771424536,32.834015646897406,3052.5721477575926,100.48282330666837,645.4561990621532,2147.320159713858,163.5632343416876,Manipur,23.82638,92.51456,1346.7,13.39,289.38,50.16,0.634,Silty,0,2.142,0.489,Forest,0
Assam & Meghalaya,1956.1275632789016,29.6637955443418,3.710020068546484,123.91410072509376,201.72008453757616,532.5387311530757,719.2522427197141,433.820066383285,397.8550952166128,179.87130400473302,148.21804202981676,43.49904209469351,9.293755844737786,2826.524641017199,32.53528623055098,840.0491640611551,1732.6151245557046,203.79272049020048,Meghalaya,25.69279,91.87821,739.8,41.81,151.05,47.38,0.705,Silty,1,2.395,1.379,Grassland,1
Assam & Meghalaya,1920.832920477106,17.15154710496457,8.155907965546593,81.98305909525595,168.29855562182584,227.87114917034336,539.1145426071155,413.7125176076114,385.0428841484666,262.9295967907814,130.77503353351625,9.27245374209038,10.03981924680916,2273.361548802297,17.215031903976467,478.7483231300032,1618.7118072906333,153.09172456494267,Mizoram,24.55113,92.03895,1049.4,28.36,153.36,41.71,0.635,Mountain Soil,0,2.997,0.32,Forest,1
Assam & Meghalaya,1928.5871159929404,84.21975667564772,2.691434688505974,81.44118317894329,318.0288985378927,568.0709898873187,640.3128131005282,389.8106014905389,332.6306098507816,294.07709046095766,192.4299107158595,17.354469271580083,21.99386703658422,2958.832561796982,89.68254921652508,970.725986941687,1655.7497401005944,234.2230185722064,Nagaland,26.30994,94.9704,969.0,11.48,344.56,54.01,0.332,Clay,1,1.2,1.886,Agriculture,1
Arunachal Pradesh,1998.1448922747984,34.560570231665835,56.32494247843543,165.327685682991,177.11281638897077,400.0184875658077,316.14929411890034,596.4064623131584,367.6835423963496,187.24893979069023,217.8590192757489,10.618544070687326,0.537382133422344,2522.1565034169994,96.02133443723687,741.0618390432229,1435.4717776621042,223.2303719264089,Sikkim,27.73631,87.69984,813.2,25.73,298.12,61.73,0.232,Silty,0,3.813,1.143,Agriculture,1
Assam & Meghalaya,1953.904220013032,17.02063755461256,13.30791535887252,230.8021549170364,158.35147431657157,379.408564347621,403.26779980927614,473.2766500216255,290.3294747428813,454.8781143612527,143.3503827450241,4.925500619966369,12.823199950891317,2526.536726080337,31.7825775655798,779.9885934521806,1644.7583487903687,170.50138529149945,Tripura,24.55159,92.2479,604.0,31.59,180.55,47.48,0.341,Loamy,2,0.955,0.524,Agriculture,1
Arunachal Pradesh,1984.875438297645,54.35597797252363,80.58736675289468,253.8105542746077,344.5069598506236,348.3226836807671,500.83515668366806,665.819910321852,324.75498375475854,501.2614953290526,114.25447151634424,24.41500928751481,48.90816928895134,3270.548352772237,135.49152967679026,955.5224856317806,1967.8072604030851,188.24131519931365,Arunachal Pradesh,27.63793,94.26992,2179.1,36.16,85.05,78.5,0.647,Loamy,4,0.422,2.375,Agriculture,1
Assam & Meghalaya,1919.103010945133,20.455513748806656,27.934658943001,110.31933006319066,232.5664840884068,346.8669932630078,362.9011196682303,475.1758053146526,425.6014029940983,311.45649158270135,241.57786044616557,31.70921156236487,5.103135864320676,2575.5916832610133,48.21927499473384,692.6433730957873,1584.2735921086555,284.0044002736435,Assam,26.06782,92.59466,655.1,0.57,318.34,68.19,0.58,Sandy Loam,1,1.671,0.809,Built-up,0
